country,food_name,description,url
Bahamas,Coconut Shrimp,Per 1 serving - Calories: 1160kcal | Fat: 67.00g | Carbs: 106.00g | Protein: 35.00g,https://foods.fatsecret.com/calories-nutrition/bahama-breeze/coconut-shrimp
Bahamas,Snow Cone (Baby),Per 1 serving - Calories: 170kcal | Fat: 0.00g | Carbs: 45.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/bahama-bucks/snow-cone-(baby)
Bahamas,Tequila Sunburn Glazed Salmon,Per 1 serving - Calories: 840kcal | Fat: 34.00g | Carbs: 87.00g | Protein: 47.00g,https://foods.fatsecret.com/calories-nutrition/bahama-breeze/tequila-sunburn-glazed-salmon
Bahamas,Yuca Cheese Sticks,Per 1 serving - Calories: 1240kcal | Fat: 91.00g | Carbs: 93.00g | Protein: 13.00g,https://foods.fatsecret.com/calories-nutrition/bahama-breeze/yuca-cheese-sticks
Bahamas,Ahi Tuna Tango Salad,Per 1 serving - Calories: 480kcal | Fat: 14.00g | Carbs: 55.00g | Protein: 37.00g,https://foods.fatsecret.com/calories-nutrition/bahama-breeze/ahi-tuna-tango-salad
Bahamas,Cabana Crunch Chicken Salad,Per 1 serving - Calories: 570kcal | Fat: 22.00g | Carbs: 57.00g | Protein: 41.00g,https://foods.fatsecret.com/calories-nutrition/bahama-breeze/cabana-crunch-chicken-salad
Bahamas,Flaming Pineapple Butter Cake,Per 1 serving - Calories: 1380kcal | Fat: 72.00g | Carbs: 160.00g | Protein: 11.00g,https://foods.fatsecret.com/calories-nutrition/bahama-breeze/flaming-pineapple-butter-cake
Bahamas,Ahi Tuna Tango Salad - Gluten-Sensitive,Per 1 serving - Calories: 440kcal | Fat: 12.00g | Carbs: 50.00g | Protein: 36.00g,https://foods.fatsecret.com/calories-nutrition/bahama-breeze/ahi-tuna-tango-salad-gluten-sensitive
Barbados,Beef Jerky,Per 1 oz - Calories: 90kcal | Fat: 1.50g | Carbs: 8.00g | Protein: 11.00g,https://foods.fatsecret.com/calories-nutrition/barbacoa-sabor/beef-jerky
Belarus,Spotted Cow Beer,Per 1 bottle - Calories: 150kcal | Fat: 0.00g | Carbs: 13.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/new-glarus/spotted-cow-beer
Belgium,Belgium Chocolate Chip,Per 1 bar - Calories: 310kcal | Fat: 15.00g | Carbs: 34.00g | Protein: 12.00g,https://foods.fatsecret.com/calories-nutrition/organic-food-bar/belgium-chocolate-chip
Belgium,Belgium Milk Chocolate Bar,Per 1 package - Calories: 260kcal | Fat: 16.00g | Carbs: 29.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/trader-joes/belgium-milk-chocolate-bar
Belgium,Dark Chocolate Imported from Belgium,Per 1 bar - Calories: 290kcal | Fat: 18.00g | Carbs: 29.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/trader-joes/dark-chocolate-imported-from-belgium
Belgium,New Belgium Fat Tire Beer Bratwurst,Per 1 link - Calories: 240kcal | Fat: 20.00g | Carbs: 2.00g | Protein: 11.00g,https://foods.fatsecret.com/calories-nutrition/charcutnuvo/new-belgium-fat-tire-beer-bratwurst
Belgium,New Belgium Fat Tire (12 oz),Per 1 serving - Calories: 140kcal | Fat: 0.00g | Carbs: 9.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/red-robin/new-belgium-fat-tire-(12-oz)
Belgium,Shock Top Belgium White - Pitcher,Per 1 serving - Calories: 168kcal | Fat: 11.20g | Carbs: 6.40g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/hooters/shock-top-belgium-white-pitcher
Belgium,New Belgium Fat Tire Beer Cheese,Per 1 serving - Calories: 120kcal | Fat: 9.00g | Carbs: 5.00g | Protein: 5.00g,https://foods.fatsecret.com/calories-nutrition/buffalo-wild-wings/new-belgium-fat-tire-beer-cheese
Belgium,New Belgium Fat Tire (16 oz),Per 1 serving - Calories: 190kcal | Fat: 0.00g | Carbs: 12.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/red-robin/new-belgium-fat-tire-(16-oz)
Belgium,New Belgium Fat Tire (22 oz),Per 1 serving - Calories: 260kcal | Fat: 0.00g | Carbs: 17.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/red-robin/new-belgium-fat-tire-(22-oz)
Belgium,"New Belgium Fat Tire Amber Ale, Middy",Per 1 serving - Calories: 180kcal | Fat: 0.00g | Carbs: 15.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/outback-steakhouse/new-belgium-fat-tire-amber-ale-middy
Belgium,Masterpieces Milk Chocolate Caramel Lion of Belgium,Per 1 bar - Calories: 170kcal | Fat: 9.00g | Carbs: 20.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/godiva/masterpieces-milk-chocolate-caramel-lion-of-belgium
Belgium,"New Belgium Fat Tire Amber Ale, Big Bloke",Per 1 serving - Calories: 230kcal | Fat: 0.00g | Carbs: 19.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/outback-steakhouse/new-belgium-fat-tire-amber-ale-big-bloke
Belgium,"New Belgium Fat Tire Amber Ale, Bottle, 12 oz",Per 1 serving - Calories: 150kcal | Fat: 0.00g | Carbs: 12.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/outback-steakhouse/new-belgium-fat-tire-amber-ale-bottle-12-oz
Belgium,Everything Pretzel Knots with New Belgium Fat Tire Beer Cheese and Honey Mustard,Per 1 serving - Calories: 870kcal | Fat: 41.00g | Carbs: 103.00g | Protein: 19.00g,https://foods.fatsecret.com/calories-nutrition/buffalo-wild-wings/everything-pretzel-knots-with-new-belgium-fat-tire-beer-cheese-and-honey-mustard
Belgium,"Everything Pretzel Knots, with New Belgium Fat Tire Beer Cheese and Honey Mustard (Bar Food)",Per 1 serving - Calories: 2100kcal | Fat: 112.00g | Carbs: 224.00g | Protein: 46.00g,https://foods.fatsecret.com/calories-nutrition/buffalo-wild-wings/everything-pretzel-knots-with-new-belgium-fat-tire-beer-cheese-and-honey-mustard-(bar-food)
Belgium,Cheeseburger Sliders with New Belgium Fat Tire Beer Cheese and Spicy BBQ Mustard (Golden Fire),Per 1 serving - Calories: 830kcal | Fat: 39.00g | Carbs: 81.00g | Protein: 38.00g,https://foods.fatsecret.com/calories-nutrition/buffalo-wild-wings/cheeseburger-sliders-with-new-belgium-fat-tire-beer-cheese-and-spicy-bbq-mustard-(golden-fire)
Belgium,Fat Tire Amber Ale,Per 1 bottle - Calories: 155kcal | Fat: 0.00g | Carbs: 13.70g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/new-belgium-brewing/fat-tire-amber-ale
Belgium,1554 Enlightened Black Ale,Per 1 bottle - Calories: 205kcal | Fat: 0.00g | Carbs: 25.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/new-belgium-brewing/1554-enlightened-black-ale
Belgium,Ranger IPA,Per 1 bottle - Calories: 250kcal | Fat: 0.00g | Carbs: 18.00g | Protein: 1.00g,https://foods.fatsecret.com/calories-nutrition/new-belgium-brewing/ranger-ipa
Belgium,Trippel Ale,Per 1 bottle - Calories: 215kcal | Fat: 0.00g | Carbs: 20.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/new-belgium-brewing/trippel-ale
Benin,Beni-Tini,Per 1 serving - Calories: 180kcal | Fat: 0.00g | Carbs: 19.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/benihana/beni-tini
Benin,Beni Long Island Iced Tea Specialty Cocktail,Per 1 serving - Calories: 230kcal | Fat: 0.00g | Carbs: 18.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/benihana/beni-long-island-iced-tea-specialty-cocktail
Bolivia,Bolivia Black Cherry,Per 1 can - Calories: 5kcal | Fat: 0.00g | Carbs: 11.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/bai/bolivia-black-cherry
Bolivia,Bolivian Pique Macho,Per 1 serving - Calories: 410kcal | Fat: 30.00g | Carbs: 7.00g | Protein: 29.00g,https://foods.fatsecret.com/calories-nutrition/fresh-n-lean/bolivian-pique-macho
Bolivia,Mahi Mahi,Per 1 steak - Calories: 150kcal | Fat: 3.00g | Carbs: 0.00g | Protein: 31.00g,https://foods.fatsecret.com/calories-nutrition/olivia/mahi-mahi
Bolivia,Atlantic Salmon,Per 1 portion - Calories: 360kcal | Fat: 23.00g | Carbs: 0.00g | Protein: 35.00g,https://foods.fatsecret.com/calories-nutrition/olivia/atlantic-salmon
Bolivia,Atlantic Cod,Per 3 oz - Calories: 90kcal | Fat: 1.00g | Carbs: 0.00g | Protein: 19.00g,https://foods.fatsecret.com/calories-nutrition/olivia/atlantic-cod
Bolivia,Wild Alaskan Flounder,Per 3 oz  - Calories: 100kcal | Fat: 1.50g | Carbs: 0.00g | Protein: 19.00g,https://foods.fatsecret.com/calories-nutrition/olivia/wild-alaskan-flounder
Bolivia,Marinated Butterfly Shrimp,Per 4 shrimp - Calories: 61kcal | Fat: 0.00g | Carbs: 0.00g | Protein: 15.00g,https://foods.fatsecret.com/calories-nutrition/olivia/marinated-butterfly-shrimp
Bolivia,60% Vegetable Oil Spread,Per 1 tbsp - Calories: 80kcal | Fat: 8.00g | Carbs: 0.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/olivio/60%25-vegetable-oil-spread
Bolivia,Butter Spread,Per 1 tbsp - Calories: 80kcal | Fat: 8.00g | Carbs: 0.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/olivio/butter-spread
Bolivia,Light Vegetable Oil Spread,Per 1 tbsp - Calories: 50kcal | Fat: 5.00g | Carbs: 0.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/olivio/light-vegetable-oil-spread
Bolivia,Spreadable Butter with Canola & Olive Oil,Per 1 tbsp - Calories: 90kcal | Fat: 10.00g | Carbs: 0.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/olivio/spreadable-butter-with-canola-and-olive-oil
Bolivia,Buttery Spray with Olive Oil,Per 5 sprays - Calories: 0kcal | Fat: 0.00g | Carbs: 0.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/olivio/buttery-spray-with-olive-oil
Bolivia,Light Butter,Per 1 tbsp - Calories: 50kcal | Fat: 5.50g | Carbs: 0.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/olivio/light-butter
Bosnia Herzegovina,Italian Style Turkey Meatballs,Per 3 meatballs - Calories: 170kcal | Fat: 9.00g | Carbs: 7.00g | Protein: 14.00g,https://foods.fatsecret.com/calories-nutrition/rosina/italian-style-turkey-meatballs
Bosnia Herzegovina,Hamburger Bun,Per 1 bun - Calories: 120kcal | Fat: 1.50g | Carbs: 23.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/bonnie/hamburger-bun
Bosnia Herzegovina,Angus Beef Meatballs,Per 3 meatballs - Calories: 220kcal | Fat: 18.00g | Carbs: 5.00g | Protein: 14.00g,https://foods.fatsecret.com/calories-nutrition/rosina/angus-beef-meatballs
Bosnia Herzegovina,Cheese Tortellini,Per 1 cup - Calories: 270kcal | Fat: 6.00g | Carbs: 45.00g | Protein: 9.00g,https://foods.fatsecret.com/calories-nutrition/rosina/cheese-tortellini
Bosnia Herzegovina,Italian Style Meatballs,Per 6 meatballs - Calories: 240kcal | Fat: 20.00g | Carbs: 5.00g | Protein: 12.00g,https://foods.fatsecret.com/calories-nutrition/rosina/italian-style-meatballs
Bosnia Herzegovina,Homestyle Meatballs,Per 6 meatballs - Calories: 250kcal | Fat: 20.00g | Carbs: 5.00g | Protein: 13.00g,https://foods.fatsecret.com/calories-nutrition/rosina/homestyle-meatballs
Bosnia Herzegovina,Swedish Style Meatballs,Per 6 meatballs - Calories: 250kcal | Fat: 19.00g | Carbs: 6.00g | Protein: 14.00g,https://foods.fatsecret.com/calories-nutrition/rosina/swedish-style-meatballs
Bosnia Herzegovina,Gluten Free Meatballs,Per 6 meatballs - Calories: 230kcal | Fat: 18.00g | Carbs: 3.00g | Protein: 12.00g,https://foods.fatsecret.com/calories-nutrition/rosina/gluten-free-meatballs
Bosnia Herzegovina,Argentine Red Shrimp,Per 4 oz - Calories: 100kcal | Fat: 0.00g | Carbs: 3.00g | Protein: 22.00g,https://foods.fatsecret.com/calories-nutrition/ocean-bonnie/argentine-red-shrimp
Bosnia Herzegovina,Roasted Tomatoes,Per 6 pieces - Calories: 45kcal | Fat: 3.50g | Carbs: 3.00g | Protein: 1.00g,https://foods.fatsecret.com/calories-nutrition/sole-bonta/roasted-tomatoes
Bosnia Herzegovina,Acai Juice,Per 1 bottle - Calories: 130kcal | Fat: 0.00g | Carbs: 33.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/bossa-nova/acai-juice
Brazil,Raw Brazil Nuts,Per 3 nuts - Calories: 90kcal | Fat: 9.00g | Carbs: 2.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/terrasoul/raw-brazil-nuts
Brazil,Raw Brazil Nuts,Per 1/4 cup (12 nuts) - Calories: 200kcal | Fat: 20.00g | Carbs: 4.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/trader-joes/raw-brazil-nuts
Brazil,Brazil Nuts,Per 6 nuts - Calories: 190kcal | Fat: 19.00g | Carbs: 3.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/meijer/brazil-nuts
Brazil,Brazil Nuts,Per 1/4 cup - Calories: 200kcal | Fat: 20.00g | Carbs: 4.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/nature-to-go/brazil-nuts
Brazil,Organic Brazil Nuts,Per 5 nuts - Calories: 130kcal | Fat: 13.00g | Carbs: 2.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/now-real-food/organic-brazil-nuts
Brazil,Brazil Nuts,Per 100g - Calories: 656kcal | Fat: 66.43g | Carbs: 12.27g | Protein: 14.32g,https://foods.fatsecret.com/calories-nutrition/generic/brazil-nuts
Brazil,Shelled Brazil Nuts,Per 1/4 cup - Calories: 200kcal | Fat: 20.00g | Carbs: 4.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/diamond-of-california/shelled-brazil-nuts
Brazil,Raw Organic Brazil Nuts,Per 6 kernels - Calories: 185kcal | Fat: 19.00g | Carbs: 3.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/food-to-live/raw-organic-brazil-nuts
Brazil,Brazil Nuts,Per 1 oz  - Calories: 185kcal | Fat: 19.00g | Carbs: 3.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/orchard-fresh/brazil-nuts
Brazil,Brazil Nuts,Per 1 oz - Calories: 205kcal | Fat: 21.00g | Carbs: 4.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/valued-naturals/brazil-nuts
Brazil,Brazil Nuts,Per 8 nuts - Calories: 220kcal | Fat: 21.00g | Carbs: 3.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/woodstock-farms/brazil-nuts
Brazil,Dark Chocolate Brazil Nuts,Per 5 pieces - Calories: 219kcal | Fat: 20.00g | Carbs: 14.00g | Protein: 6.00g,https://foods.fatsecret.com/calories-nutrition/next-organics/dark-chocolate-brazil-nuts
Brazil,Brazil Nuts,Per 6 pieces - Calories: 200kcal | Fat: 19.00g | Carbs: 3.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/natures-garden/brazil-nuts
Brazil,Raw Brazil Nuts,Per 1/4 cup - Calories: 200kcal | Fat: 20.00g | Carbs: 4.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/basse/raw-brazil-nuts
Brazil,Raw Organic Brazil Nuts,Per 1/2 oz - Calories: 105kcal | Fat: 10.00g | Carbs: 2.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/sunfood/raw-organic-brazil-nuts
Brazil,Brazil Nuts,Per 11 pieces  - Calories: 200kcal | Fat: 20.00g | Carbs: 4.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/publix/brazil-nuts
Brazil,Brazil Nuts,Per 1/4 cup - Calories: 200kcal | Fat: 19.00g | Carbs: 3.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/heb/brazil-nuts
Brazil,"Ground Flaxseed, Almonds, Brazil Nuts, Walnuts & Q10",Per 4 tbsp - Calories: 190kcal | Fat: 16.00g | Carbs: 7.00g | Protein: 5.00g,https://foods.fatsecret.com/calories-nutrition/linwoods/ground-flaxseed-almonds-brazil-nuts-walnuts-and-q10
Brazil,Brazil Nut,Per 6 pieces - Calories: 200kcal | Fat: 14.00g | Carbs: 3.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/king-henrys/brazil-nut
Brazil,Brazil Nuts Raw Unsalted,Per 9 nuts - Calories: 190kcal | Fat: 19.00g | Carbs: 3.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/natures-eats/brazil-nuts-raw-unsalted
Brunei,Leffe Brune Beer,Per 1 bottle - Calories: 202kcal | Fat: 0.00g | Carbs: 18.00g | Protein: 1.00g,https://foods.fatsecret.com/calories-nutrition/leffe/leffe-brune-beer
Brunei,Pitted Prunes,Per 5-6 prunes - Calories: 120kcal | Fat: 0.00g | Carbs: 28.00g | Protein: 1.00g,https://foods.fatsecret.com/calories-nutrition/looney-pruney/pitted-prunes
Brunei,Louisiana Hot Sauce,Per 1 tsp - Calories: 0kcal | Fat: 0.00g | Carbs: 0.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/bruce-foods/louisiana-hot-sauce
Brunei,Crostini,Per 5 crackers - Calories: 60kcal | Fat: 2.00g | Carbs: 10.00g | Protein: 1.00g,https://foods.fatsecret.com/calories-nutrition/don-bruno/crostini
Brunei,Cake Donut,Per 1 donut - Calories: 330kcal | Fat: 6.00g | Carbs: 63.00g | Protein: 9.00g,https://foods.fatsecret.com/calories-nutrition/fractured-prune/cake-donut
Brunei,Chicken & Basil Meatballs,Per 3 meatballs - Calories: 160kcal | Fat: 10.00g | Carbs: 1.00g | Protein: 16.00g,https://foods.fatsecret.com/calories-nutrition/urban-bruce/chicken-and-basil-meatballs
Brunei,Chicken,Per 3 oz - Calories: 110kcal | Fat: 3.00g | Carbs: 1.00g | Protein: 20.00g,https://foods.fatsecret.com/calories-nutrition/urban-bruce/chicken
Brunei,Ginger Ale,Per 1 bottle - Calories: 160kcal | Fat: 0.00g | Carbs: 40.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/bruce-cost/ginger-ale
Brunei,Chicken & Apple Smoked Chicken Sausage,Per 1 link - Calories: 160kcal | Fat: 9.00g | Carbs: 7.00g | Protein: 14.00g,https://foods.fatsecret.com/calories-nutrition/chef-bruce-aidells/chicken-and-apple-smoked-chicken-sausage
Brunei,Cajun Style Andouille Smoked Pork Sausage,Per 1 link - Calories: 160kcal | Fat: 11.00g | Carbs: 1.00g | Protein: 15.00g,https://foods.fatsecret.com/calories-nutrition/chef-bruce-aidells/cajun-style-andouille-smoked-pork-sausage
Brunei,Roasted Garlic & Gruyere Cheese Smoked Chicken Sausage,Per 1 link - Calories: 190kcal | Fat: 14.00g | Carbs: 2.00g | Protein: 14.00g,https://foods.fatsecret.com/calories-nutrition/chef-bruce-aidells/roasted-garlic-and-gruyere-cheese-smoked-chicken-sausage
Bulgaria,Bulgarian Yogurt,Per 1 cup - Calories: 140kcal | Fat: 8.00g | Carbs: 10.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/trimona/bulgarian-yogurt
Bulgaria,Bulgarian Feta,Per 1 oz - Calories: 90kcal | Fat: 8.00g | Carbs: 0.50g | Protein: 5.00g,https://foods.fatsecret.com/calories-nutrition/rodopa/bulgarian-feta
Bulgaria,Bulgarian Yoghurt,Per 2/3cup - Calories: 120kcal | Fat: 9.00g | Carbs: 7.00g | Protein: 5.00g,https://foods.fatsecret.com/calories-nutrition/karoun/bulgarian-yoghurt
Bulgaria,Cultured Bulgarian Buttermilk,Per 1 cup - Calories: 160kcal | Fat: 9.00g | Carbs: 13.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/darigold/cultured-bulgarian-buttermilk
Bulgaria,Organic Bulgarian Yogurt,Per 1 cup - Calories: 140kcal | Fat: 8.00g | Carbs: 9.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/white-mountain/organic-bulgarian-yogurt
Bulgaria,Nonfat Bulgarian Yogurt,Per 1 cup - Calories: 80kcal | Fat: 0.00g | Carbs: 11.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/white-mountain/nonfat-bulgarian-yogurt
Bulgaria,Bulgarian White Cheese,Per 1 oz - Calories: 90kcal | Fat: 8.00g | Carbs: 0.00g | Protein: 5.00g,https://foods.fatsecret.com/calories-nutrition/krinos/bulgarian-white-cheese
Bulgaria,Bulgarian Yogurt Probiotic,Per 1 cup - Calories: 140kcal | Fat: 8.00g | Carbs: 9.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/white-mountain/bulgarian-yogurt-probiotic
Bulgaria,Bulgarian White Cheese,Per 1 serving - Calories: 90kcal | Fat: 8.00g | Carbs: 0.00g | Protein: 5.00g,https://foods.fatsecret.com/calories-nutrition/rodopa/bulgarian-white-cheese
Bulgaria,Bulgarian Sheep Milk Cheese,Per 1 oz - Calories: 85kcal | Fat: 7.30g | Carbs: 0.00g | Protein: 4.80g,https://foods.fatsecret.com/calories-nutrition/karoun/bulgarian-sheep-milk-cheese
Burkina Faso,with Chicken Without Dressing Tossed Vegetable Salad Fast Foods,Per 100g - Calories: 48kcal | Fat: 1.00g | Carbs: 1.71g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/usda/with-chicken-without-dressing-tossed-vegetable-salad-fast-foods
Burkina Faso,Dark Meat (Drumstick or Thigh) Breaded and Fried Chicken Fast Foods,Per 100g - Calories: 291kcal | Fat: 18.04g | Carbs: 10.61g | Protein: 20.32g,https://foods.fatsecret.com/calories-nutrition/usda/dark-meat-(drumstick-or-thigh)-breaded-and-fried-chicken-fast-foods
Burkina Faso,Japanese Style Noodle,Per 1 bundle - Calories: 300kcal | Fat: 1.50g | Carbs: 63.00g | Protein: 9.00g,https://foods.fatsecret.com/calories-nutrition/sukina/japanese-style-noodle
Burkina Faso,Oriental Style Noodle,Per 1 pack - Calories: 230kcal | Fat: 1.00g | Carbs: 50.00g | Protein: 5.00g,https://foods.fatsecret.com/calories-nutrition/sukina/oriental-style-noodle
Burkina Faso,Roasted Seaweed,Per 2 sheets - Calories: 15kcal | Fat: 0.00g | Carbs: 2.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/sukina/roasted-seaweed
Burkina Faso,Buckwheat Noodle,Per 1 bundle - Calories: 290kcal | Fat: 1.50g | Carbs: 59.00g | Protein: 9.00g,https://foods.fatsecret.com/calories-nutrition/sukina/buckwheat-noodle
Burkina Faso,Sushi Rice,Per 1/4 cup - Calories: 170kcal | Fat: 0.00g | Carbs: 39.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/sukina/sushi-rice
Burkina Faso,Soba Noodles,Per 1 bundle - Calories: 290kcal | Fat: 1.50g | Carbs: 59.00g | Protein: 9.00g,https://foods.fatsecret.com/calories-nutrition/sukina/soba-noodles
Burkina Faso,"8"" Homestyle Tortillas",Per 1 tortilla - Calories: 120kcal | Fat: 3.00g | Carbs: 20.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/la-burrita/8-homestyle-tortillas
Burkina Faso,El Grande Flour Tortillas,Per 1/2 tortilla  - Calories: 170kcal | Fat: 4.50g | Carbs: 29.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/la-burrita/el-grande-flour-tortillas
Burkina Faso,Classic Peanut Butter,Per 1 tbsp - Calories: 90kcal | Fat: 8.00g | Carbs: 3.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/fatso/classic-peanut-butter
Burkina Faso,Corn Tortillas,Per 1 tortilla - Calories: 80kcal | Fat: 0.50g | Carbs: 16.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/la-burrita/corn-tortillas
Burkina Faso,Crispy Toffee Pretzel Treat,Per 1 serving - Calories: 80kcal | Fat: 3.00g | Carbs: 9.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/slim-fast/crispy-toffee-pretzel-treat
Burkina Faso,High Protein Vanilla Cream Smoothie Mix,Per 1 scoop - Calories: 100kcal | Fat: 3.00g | Carbs: 7.00g | Protein: 12.00g,https://foods.fatsecret.com/calories-nutrition/slim-fast/high-protein-vanilla-cream-smoothie-mix
